Date,Price
2025-01-19,115.57
2025-01-20,118.58
2025-01-21,119.11
2025-01-22,115.38
2025-01-23,116.42
2025-01-24,118.71
2025-01-25,123.92
2025-01-26,117.11
2025-01-27,115.06
2025-01-28,109.92
2025-01-29,115.9
2025-01-30,130.15
2025-01-31,128.09
2025-02-01,118.04
2025-02-02,109.12
2025-02-03,106.91
2025-02-04,101.07
2025-02-05,103.38
2025-02-06,101.66
2025-02-07,103.11
2025-02-08,104.69
2025-02-09,107.2
2025-02-10,120.21
2025-02-11,119.27
2025-02-12,122.04
2025-02-13,126.61
2025-02-14,124.91
2025-02-15,133.86
2025-02-16,125.71
2025-02-17,122.31
2025-02-18,129.75
2025-02-19,134.88
2025-02-20,130.82
2025-02-21,128.1
2025-02-22,128.04
