Date,Price
2023-10-16,0.1074
2023-10-17,0.1029
2023-10-18,0.1032
2023-10-19,0.1074
2023-10-20,0.1074
2023-10-21,0.1107
2023-10-22,0.1108
2023-10-23,0.1161
2023-10-24,0.1143
2023-10-25,0.1144
2023-10-26,0.1132
2023-10-27,0.1119
2023-10-28,0.114
2023-10-29,0.1157
2023-10-30,0.1189
2023-10-31,0.1212
2023-11-01,0.1225
2023-11-02,0.1196
2023-11-03,0.1225
2023-11-04,0.1236
2023-11-05,0.1255
2023-11-06,0.1311
2023-11-07,0.1266
2023-11-08,0.1276
2023-11-09,0.123
2023-11-10,0.1237
2023-11-11,0.125
2023-11-12,0.1244
2023-11-13,0.1223
2023-11-14,0.1179
2023-11-15,0.1214
2023-11-16,0.1184
2023-11-17,0.1184
2023-11-18,0.1193
2023-11-19,0.121
2023-11-20,0.1197
2023-11-21,0.1134
2023-11-22,0.1182
2023-11-23,0.1172
2023-11-24,0.1178
2023-11-25,0.1211
2023-11-26,0.1198
2023-11-27,0.1165
2023-11-28,0.1185
2023-11-29,0.1185
2023-11-30,0.1183
2023-12-01,0.1198
2023-12-02,0.1216
2023-12-03,0.122
2023-12-04,0.1222
2023-12-05,0.1224
2023-12-06,0.1254
2023-12-07,0.1262
2023-12-08,0.1322
2023-12-09,0.1337
2023-12-10,0.1333
2023-12-11,0.1234
2023-12-12,0.1231
2023-12-13,0.1249
2023-12-14,0.1276
2023-12-15,0.123
2023-12-16,0.1247
2023-12-17,0.1221
2023-12-18,0.1213
2023-12-19,0.1195
2023-12-20,0.122
2023-12-21,0.1247
2023-12-22,0.1266
2023-12-23,0.1266
2023-12-24,0.1258
2023-12-25,0.131
2023-12-26,0.126
2023-12-27,0.1307
2023-12-28,0.132
2023-12-29,0.1296
2023-12-30,0.1325
2023-12-31,0.129
2024-01-01,0.132
2024-01-02,0.1291
2024-01-03,0.1205
2024-01-04,0.1216
2024-01-05,0.1191
2024-01-06,0.12
2024-01-07,0.1152
2024-01-08,0.1195
2024-01-09,0.1165
2024-01-10,0.1208
2024-01-11,0.1234
2024-01-12,0.119
2024-01-13,0.1201
2024-01-14,0.1181
2024-01-15,0.1182
2024-01-16,0.1185
2024-01-17,0.1188
2024-01-18,0.1143
2024-01-19,0.1139
2024-01-20,0.1155
2024-01-21,0.1156
2024-01-22,0.1127
2024-01-23,0.1116
2024-01-24,0.1126
2024-01-25,0.1118
2024-01-26,0.1159
2024-01-27,0.1163
2024-01-28,0.1137
2024-01-29,0.1164
2024-01-30,0.1127
2024-01-31,0.11
2024-02-01,0.1099
2024-02-02,0.1104
2024-02-03,0.111
2024-02-04,0.1092
2024-02-05,0.1085
2024-02-06,0.1082
2024-02-07,0.1091
2024-02-08,0.1098
2024-02-09,0.112
2024-02-10,0.1117
2024-02-11,0.1113
2024-02-12,0.1131
2024-02-13,0.111
2024-02-14,0.1144
2024-02-15,0.1167
2024-02-16,0.1155
2024-02-17,0.1141
2024-02-18,0.1159
2024-02-19,0.1184
2024-02-20,0.1176
2024-02-21,0.1144
2024-02-22,0.1154
2024-02-23,0.1147
2024-02-24,0.1165
2024-02-25,0.1166
2024-02-26,0.118
2024-02-27,0.1229
2024-02-28,0.121
2024-02-29,0.122
2024-03-01,0.1271
2024-03-02,0.1383
2024-03-03,0.1357
2024-03-04,0.1459
2024-03-05,0.1322
2024-03-06,0.1385
2024-03-07,0.142
2024-03-08,0.1416
2024-03-09,0.1422
2024-03-10,0.1398
2024-03-11,0.1576
2024-03-12,0.1493
2024-03-13,0.1508
2024-03-14,0.1445
2024-03-15,0.1369
2024-03-16,0.1292
2024-03-17,0.1322
2024-03-18,0.1348
2024-03-19,0.1207
2024-03-20,0.1307
2024-03-21,0.1333
2024-03-22,0.1283
2024-03-23,0.1327
2024-03-24,0.135
2024-03-25,0.1366
2024-03-26,0.1381
2024-03-27,0.1337
